ProductionBudget,WorldwideGross
12000000.0,627538.0
12000000.0,6553186.0
12000000.0,87793.0
12000000.0,14616.0
11900000.0,24889436.0
11900000.0,81897.0
11900000.0,49451.0
11800000.0,254688898.0
11800000.0,42666442.0
11500000.0,57469850.0
11500000.0,105078449.0
11400000.0,29830239.0
11000000.0,775398007.0
11000000.0,148951992.0
11000000.0,112040388.0
11000000.0,129262388.0
11000000.0,274392880.0
11000000.0,81204830.0
11000000.0,85278712.0
11000000.0,52929168.0
11000000.0,78356170.0
11000000.0,49793054.0
11000000.0,97837138.0
11000000.0,46060861.0
11000000.0,83088295.0
11000000.0,76238901.0
11000000.0,62076141.0
11000000.0,39994347.0
11000000.0,44998252.0
11000000.0,58586407.0
11000000.0,31672000.0
11000000.0,53797409.0
11000000.0,69752402.0
11000000.0,25116103.0
11000000.0,41503089.0
11000000.0,21171695.0
11000000.0,20388920.0
11000000.0,20169934.0
11000000.0,56178935.0
11000000.0,14786394.0
11000000.0,13719474.0
11000000.0,13558739.0
11000000.0,32943247.0
11000000.0,19947280.0
11000000.0,21502976.0
11000000.0,17443529.0
11000000.0,9307166.0
11000000.0,9170214.0
11000000.0,11862650.0
11000000.0,72989781.0
11000000.0,5942218.0
11000000.0,4234355.0
11000000.0,13353855.0
11000000.0,38190517.0
11000000.0,24150550.0
11000000.0,2844379.0
11000000.0,2794056.0
11000000.0,2200000.0
11000000.0,2000000.0
11000000.0,6712903.0
11000000.0,3231251.0
11000000.0,6586324.0
11000000.0,229653.0
11000000.0,25307405.0
10800000.0,118209778.0
10800000.0,484857330.0
10800000.0,2862544.0
10750000.0,32575443.0
10700000.0,121706019.0
10700000.0,184701598.0
10700000.0,31341183.0
10600000.0,34409206.0
10600000.0,261364.0
10500000.0,792962972.0
10500000.0,71863512.0
10500000.0,14140402.0
10500000.0,125169.0
10400000.0,1610194.0
10350000.0,174201661.0
10100000.0,10143618.0
10100000.0,18726300.0
10100000.0,1066555.0
10000000.0,255397089.0
10000000.0,225925989.0
10000000.0,187281115.0
10000000.0,158973685.0
10000000.0,85300000.0
10000000.0,163876815.0
10000000.0,118514727.0
10000000.0,91328463.0
10000000.0,90453550.0
10000000.0,172811971.0
10000000.0,63465522.0
10000000.0,135759694.0
10000000.0,63320521.0
10000000.0,92094360.0
10000000.0,52293000.0
10000000.0,120453155.0
10000000.0,50752337.0
10000000.0,78944998.0
10000000.0,68722848.0
10000000.0,134639780.0
10000000.0,81263489.0
10000000.0,65520633.0
10000000.0,40510111.0
10000000.0,50100000.0
10000000.0,41004412.0
10000000.0,104223315.0
10000000.0,58939035.0
10000000.0,37800000.0
10000000.0,37402877.0
10000000.0,44451470.0
10000000.0,36230219.0
10000000.0,36000000.0
10000000.0,68220952.0
10000000.0,35078864.0
10000000.0,61603136.0
10000000.0,63354114.0
10000000.0,33526835.0
10000000.0,89898869.0
10000000.0,33000000.0
10000000.0,62556228.0
10000000.0,32100816.0
10000000.0,33886017.0
10000000.0,93074616.0
10000000.0,43948865.0
10000000.0,51945949.0
10000000.0,38067218.0
10000000.0,83593107.0
10000000.0,30050028.0
10000000.0,51620593.0
10000000.0,30768449.0
10000000.0,29500000.0
10000000.0,29317886.0
10000000.0,68526687.0
10000000.0,34084228.0
10000000.0,38364855.0
10000000.0,54104225.0
10000000.0,40749230.0
10000000.0,49486874.0
10000000.0,25697647.0
10000000.0,25358996.0
10000000.0,24660323.0
10000000.0,23591043.0
10000000.0,31556959.0
10000000.0,68264973.0
10000000.0,49503265.0
10000000.0,28717667.0
10000000.0,38985577.0
10000000.0,20766000.0
10000000.0,20384136.0
10000000.0,26716191.0
10000000.0,21851362.0
10000000.0,30143795.0
10000000.0,77959374.0
10000000.0,18423914.0
10000000.0,17657973.0
10000000.0,17536256.0
10000000.0,17433072.0
10000000.0,33216217.0
10000000.0,19080435.0
10000000.0,16667084.0
10000000.0,19535005.0
10000000.0,16153000.0
10000000.0,17033556.0
10000000.0,16891011.0
10000000.0,28649556.0
10000000.0,15198912.0
10000000.0,15164492.0
10000000.0,15297318.0
10000000.0,34240572.0
10000000.0,27317872.0
10000000.0,40744960.0
10000000.0,13684949.0
10000000.0,16463241.0
10000000.0,18976477.0
10000000.0,17300838.0
10000000.0,12554569.0
10000000.0,44567606.0
10000000.0,11924041.0
10000000.0,19860259.0
10000000.0,11546543.0
10000000.0,12179708.0
10000000.0,28039038.0
10000000.0,10571408.0
10000000.0,10268749.0
10000000.0,13835130.0
10000000.0,26377558.0
10000000.0,10019109.0
10000000.0,21094974.0
10000000.0,9424052.0
10000000.0,31164747.0
10000000.0,12517379.0
10000000.0,8801940.0
10000000.0,8629895.0
10000000.0,14156753.0
10000000.0,7843145.0
10000000.0,17503828.0
10000000.0,21596074.0
10000000.0,8378853.0
10000000.0,11766959.0
10000000.0,14321070.0
10000000.0,11360665.0
10000000.0,7862131.0
10000000.0,8890094.0
10000000.0,8196226.0
10000000.0,6719864.0
10000000.0,8259753.0
10000000.0,6491969.0
10000000.0,6199310.0
10000000.0,6244618.0
10000000.0,33512260.0
10000000.0,6000000.0
10000000.0,8465845.0
10000000.0,7037886.0
10000000.0,29062674.0
10000000.0,5241315.0
10000000.0,15121528.0
10000000.0,4710507.0
10000000.0,4376820.0
10000000.0,4690802.0
10000000.0,6601992.0
10000000.0,4708127.0
10000000.0,9263940.0
10000000.0,12382122.0
10000000.0,4563080.0
10000000.0,5437126.0
10000000.0,3412380.0
10000000.0,3336053.0
10000000.0,3275585.0
10000000.0,6030047.0
10000000.0,3185717.0
10000000.0,5149131.0
10000000.0,3000000.0
10000000.0,3260179.0
10000000.0,2529395.0
10000000.0,2678525.0
10000000.0,2373937.0
10000000.0,11400000.0
10000000.0,3623609.0
10000000.0,6646669.0
10000000.0,3793739.0
10000000.0,1884251.0
10000000.0,1641788.0
10000000.0,1638202.0
10000000.0,3311924.0
10000000.0,3541565.0
10000000.0,32430721.0
10000000.0,4659110.0
10000000.0,7582196.0
10000000.0,1953882.0
10000000.0,1069454.0
10000000.0,1147871.0
10000000.0,1051907.0
10000000.0,900926.0
10000000.0,22198996.0
10000000.0,836641.0
10000000.0,2536707.0
10000000.0,699452.0
10000000.0,1616353.0
10000000.0,611032.0
10000000.0,1299855.0
10000000.0,42776032.0
10000000.0,630427.0
10000000.0,1165102.0
10000000.0,5045359.0
10000000.0,244465.0
10000000.0,290875.0
10000000.0,2151098.0
10000000.0,295750.0
10000000.0,173472.0
10000000.0,355919.0
10000000.0,150191.0
10000000.0,721108.0
10000000.0,248133.0
10000000.0,5950002.0
10000000.0,241719.0
10000000.0,42226657.0
10000000.0,126247.0
10000000.0,109383.0
10000000.0,106460.0
10000000.0,723388.0
10000000.0,91201.0
10000000.0,197901.0
10000000.0,47305.0
10000000.0,45779.0
10000000.0,19716.0
10000000.0,161097.0
10000000.0,11894.0
10000000.0,9069.0
10000000.0,1537479.0
10000000.0,17704131.0
10000000.0,247565.0
9900000.0,11310835.0
9900000.0,458054.0
9800000.0,17553055.0
9700000.0,36787044.0
9600000.0,6842580.0
9600000.0,5256839.0
9500000.0,59675307.0
9500000.0,111600000.0
9500000.0,14114000.0
9500000.0,305149461.0
9500000.0,5278632.0
9500000.0,119955.0
9400000.0,60000000.0
9400000.0,87226613.0
9400000.0,21817298.0
9300000.0,19571091.0
9300000.0,3080077.0
9200000.0,5806666.0
9200000.0,4199334.0
9200000.0,17155193.0
9100000.0,16517708.0
9000000.0,278754594.0
9000000.0,107967319.0
9000000.0,80501127.0
9000000.0,111534881.0
9000000.0,141200000.0
9000000.0,155313078.0
9000000.0,121661395.0
9000000.0,83051676.0
9000000.0,36049108.0
9000000.0,81831866.0
9000000.0,34572780.0
9000000.0,44196684.0
9000000.0,64686515.0
9000000.0,46843430.0
9000000.0,36535837.0
9000000.0,21971021.0
9000000.0,20035310.0
9000000.0,19474552.0
9000000.0,17804273.0
9000000.0,28773637.0
9000000.0,16235738.0
9000000.0,19096003.0
9000000.0,36588512.0
9000000.0,13075390.0
9000000.0,12512317.0
9000000.0,17462398.0
9000000.0,11125997.0
9000000.0,10176701.0
9000000.0,12898064.0
9000000.0,10642023.0
9000000.0,12657377.0
9000000.0,13061935.0
9000000.0,5680796.0
9000000.0,4934104.0
9000000.0,5512151.0
9000000.0,4333569.0
9000000.0,3438735.0
9000000.0,3134509.0
9000000.0,3922043.0
9000000.0,20395040.0
9000000.0,2000093.0
9000000.0,5865489.0
9000000.0,2548378.0
9000000.0,1069318.0
9000000.0,4313644.0
9000000.0,883887.0
9000000.0,461581.0
9000000.0,349618.0
9000000.0,7704357.0
9000000.0,208163.0
9000000.0,184255.0
9000000.0,148826.0
9000000.0,1635241.0
9000000.0,85527.0
9000000.0,14443.0
9000000.0,1242.0
8900000.0,22744132.0
8900000.0,3324131.0
8800000.0,328203506.0
8600000.0,32968648.0
8500000.0,51048435.0
8500000.0,77733867.0
8500000.0,47417251.0
8500000.0,68695443.0
8500000.0,43528634.0
8500000.0,50334418.0
8500000.0,32396366.0
8500000.0,122747755.0
8500000.0,29200000.0
8500000.0,22885836.0
8500000.0,23311293.0
8500000.0,15024232.0
8500000.0,17202854.0
8500000.0,20288774.0
8500000.0,10386814.0
8500000.0,7573551.0
8500000.0,17220091.0
8500000.0,4273372.0
8500000.0,3180252.0
8500000.0,30298347.0
8500000.0,198883.0
8470000.0,42355526.0
8400000.0,6831069.0
8300000.0,50827466.0
8300000.0,2598224.0
8300000.0,25670174.0
8300000.0,1353296.0
8250000.0,30028983.0
8200000.0,286214195.0
8200000.0,80007954.0
8000000.0,212894343.0
8000000.0,90857623.0
8000000.0,76657000.0
8000000.0,62599495.0
8000000.0,100642353.0
8000000.0,76200721.0
8000000.0,52287766.0
8000000.0,82955633.0
8000000.0,43000000.0
8000000.0,50811858.0
8000000.0,40597401.0
8000000.0,41334735.0
8000000.0,34873513.0
8000000.0,37119358.0
8000000.0,28315272.0
8000000.0,26342441.0
8000000.0,53068955.0
8000000.0,47782426.0
8000000.0,24474312.0
8000000.0,82000000.0
8000000.0,22549338.0
8000000.0,28876702.0
8000000.0,20036244.0
8000000.0,18959424.0
8000000.0,18090181.0
8000000.0,22591451.0
8000000.0,25621449.0
8000000.0,17394881.0
8000000.0,29937909.0
8000000.0,67755598.0
8000000.0,34270285.0
8000000.0,18828036.0
8000000.0,16585503.0
8000000.0,12740705.0
8000000.0,10629320.0
8000000.0,10763183.0
8000000.0,8864699.0
8000000.0,8279017.0
8000000.0,9266180.0
8000000.0,6632950.0
8000000.0,5696391.0
8000000.0,5656388.0
8000000.0,10192613.0
8000000.0,4714090.0
8000000.0,7298786.0
8000000.0,5706168.0
8000000.0,19891331.0
8000000.0,20005613.0
8000000.0,42376425.0
8000000.0,2275557.0
8000000.0,2256606.0
8000000.0,15752575.0
8000000.0,2455027.0
8000000.0,15644196.0
8000000.0,2476491.0
8000000.0,864797.0
8000000.0,700261.0
8000000.0,3582797.0
8000000.0,685780.0
8000000.0,590817.0
8000000.0,589308.0
8000000.0,973443.0
8000000.0,458232.0
8000000.0,867178.0
8000000.0,524747.0
8000000.0,10245743.0
8000000.0,456814.0
8000000.0,433732.0
8000000.0,2772511.0
8000000.0,146083.0
8000000.0,127188.0
8000000.0,5314194.0
8000000.0,3270974.0
8000000.0,2721534.0
8000000.0,17382693.0
8000000.0,143782.0
8000000.0,531139.0
8000000.0,3587191.0
8000000.0,446438.0
8000000.0,1999919.0
7900000.0,3129471.0
7800000.0,24021282.0
7700000.0,882290.0
7700000.0,1080428.0
7500000.0,106593296.0
7500000.0,43492389.0
7500000.0,34308515.0
7500000.0,36238752.0
7500000.0,40016662.0
7500000.0,33606409.0
7500000.0,29652736.0
7500000.0,10849158.0
7500000.0,11843260.0
7500000.0,11758418.0
7500000.0,5142858.0
7500000.0,4239767.0
7500000.0,4151836.0
7500000.0,3347647.0
7500000.0,8539003.0
7500000.0,3559803.0
7500000.0,555335.0
7500000.0,8824873.0
7500000.0,206400.0
7500000.0,1788324.0
7500000.0,38354.0
7400000.0,31187727.0
7400000.0,9443864.0
7303082.0,101173038.0
7300000.0,25397187.0
7300000.0,12023606.0
7200000.0,115999985.0
7200000.0,12678312.0
7200000.0,295492.0
7000000.0,231450102.0
7000000.0,268500000.0
7000000.0,170549753.0
7000000.0,201463574.0
7000000.0,85783567.0
7000000.0,79700000.0
7000000.0,138997923.0
7000000.0,92554209.0
7000000.0,40940662.0
7000000.0,40207064.0
7000000.0,38158601.0
7000000.0,161800000.0
7000000.0,35795319.0
7000000.0,47289758.0
7000000.0,55617866.0
7000000.0,56586901.0
7000000.0,49924079.0
7000000.0,26533200.0
7000000.0,47954473.0
7000000.0,57051053.0
7000000.0,25532388.0
7000000.0,25000000.0
7000000.0,36964656.0
7000000.0,51204567.0
7000000.0,23393939.0
7000000.0,97600000.0
7000000.0,20257000.0
7000000.0,19910002.0
7000000.0,19276267.0
7000000.0,18190831.0
7000000.0,33183642.0
7000000.0,20940428.0
7000000.0,36146087.0
7000000.0,16149180.0
7000000.0,14618727.0
7000000.0,14231669.0
7000000.0,15471229.0
7000000.0,17005466.0
7000000.0,10803211.0
7000000.0,13860078.0
7000000.0,30360570.0
7000000.0,10828305.0
7000000.0,28142379.0
7000000.0,8824553.0
7000000.0,8373585.0
7000000.0,10062896.0
7000000.0,7824358.0
7000000.0,25269040.0
7000000.0,16866928.0
7000000.0,5694308.0
7000000.0,5430822.0
7000000.0,5017971.0
7000000.0,4720371.0
7000000.0,4372561.0
7000000.0,3571624.0
7000000.0,7017859.0
7000000.0,2667084.0
7000000.0,2165637.0
7000000.0,2703821.0
7000000.0,2852759.0
7000000.0,1891936.0
7000000.0,17023121.0
7000000.0,10765283.0
7000000.0,1661464.0
7000000.0,1933829.0
7000000.0,1593173.0
7000000.0,1429453.0
7000000.0,1246141.0
7000000.0,6537179.0
7000000.0,1000000.0
7000000.0,98754000.0
7000000.0,1732228.0
7000000.0,1857458.0
7000000.0,492108.0
7000000.0,382946.0
7000000.0,306715.0
7000000.0,719699.0
7000000.0,463039.0
7000000.0,531222.0
7000000.0,46488.0
7000000.0,41038.0
7000000.0,411874.0
6900000.0,41410568.0
6900000.0,44103982.0
6900000.0,7961889.0
6800000.0,16038343.0
6800000.0,927107.0
6800000.0,49526.0
6800000.0,9533964.0
6750000.0,6812530.0
6700000.0,223878.0
6600000.0,828.0
6537890.0,14319195.0
6500000.0,256862920.0
6500000.0,70712099.0
6500000.0,56215095.0
6500000.0,54215416.0
6500000.0,42488161.0
6500000.0,31899000.0
6500000.0,42178964.0
6500000.0,24103594.0
6500000.0,61294644.0
6500000.0,28383441.0
6500000.0,18110152.0
6500000.0,12376563.0
6500000.0,10155691.0
6500000.0,6425632.0
6500000.0,6568446.0
6500000.0,20412841.0
6500000.0,11745931.0
6500000.0,3027956.0
6500000.0,2025032.0
6500000.0,1744952.0
6500000.0,1038228.0
6500000.0,64148.0
6400000.0,78019031.0
6400000.0,79384539.0
6400000.0,3804977.0
6400000.0,8902141.0
6400000.0,4199874.0
6250000.0,20199663.0
6200000.0,52302978.0
6200000.0,23220079.0
6200000.0,9205924.0
6200000.0,37339594.0
6100000.0,2108367.0
6000000.0,387483897.0
6000000.0,137978395.0
6000000.0,129795554.0
6000000.0,221148959.0
6000000.0,102310711.0
6000000.0,102296454.0
6000000.0,51485382.0
6000000.0,43700971.0
6000000.0,42000000.0
6000000.0,39849764.0
6000000.0,56797392.0
6000000.0,27958191.0
6000000.0,46634275.0
6000000.0,26051619.0
6000000.0,25245925.0
6000000.0,25059640.0
6000000.0,34449356.0
6000000.0,23169837.0
6000000.0,24949770.0
6000000.0,22168359.0
6000000.0,39241323.0
6000000.0,20400000.0
6000000.0,21290079.0
6000000.0,20695413.0
6000000.0,49155371.0
6000000.0,18504539.0
6000000.0,22413145.0
6000000.0,42873730.0
6000000.0,14545844.0
6000000.0,18209872.0
6000000.0,12793213.0
6000000.0,31716953.0
6000000.0,12523097.0
6000000.0,58809149.0
6000000.0,11784569.0
6000000.0,11642254.0
6000000.0,16369708.0
6000000.0,10278575.0
6000000.0,42320503.0
6000000.0,10106975.0
6000000.0,15920855.0
6000000.0,10557291.0
6000000.0,17252287.0
6000000.0,6852450.0
6000000.0,8173486.0
6000000.0,6216897.0
6000000.0,8446952.0
6000000.0,21197454.0
6000000.0,10619770.0
6000000.0,6176114.0
6000000.0,15137932.0
6000000.0,21787233.0
6000000.0,4713059.0
6000000.0,4398989.0
6000000.0,6591365.0
6000000.0,7818479.0
6000000.0,3485383.0
6000000.0,3273588.0
6000000.0,3740030.0
6000000.0,3456602.0
6000000.0,3330012.0
6000000.0,2522928.0
6000000.0,1418304.0
6000000.0,11348205.0
6000000.0,1485002.0
6000000.0,1290920.0
6000000.0,18727440.0
6000000.0,773490.0
6000000.0,509424.0
6000000.0,408159.0
6000000.0,391942.0
6000000.0,267194.0
6000000.0,181798.0
6000000.0,13168809.0
6000000.0,119452.0
6000000.0,117796.0
6000000.0,90777.0
6000000.0,1673635.0
6000000.0,1365108.0
6000000.0,4316497.0
6000000.0,36497.0
6000000.0,437089.0
6000000.0,26007.0
6000000.0,13722.0
5952000.0,2120439.0
5900000.0,37831658.0
5900000.0,3910861.0
5800000.0,33398494.0
5800000.0,6800000.0
5800000.0,9662214.0
5800000.0,421021.0
5800000.0,15091.0
5700000.0,43044087.0
5700000.0,69582.0
5700000.0,86051320.0
5700000.0,731613.0
5600000.0,74566042.0
5600000.0,7009668.0
5600000.0,3281898.0
5600000.0,531806.0
5600000.0,14683763.0
5600000.0,18527766.0
5500000.0,159616327.0
5500000.0,61910507.0
5500000.0,50458356.0
5500000.0,36675932.0
5500000.0,41268579.0
5500000.0,15700000.0
5500000.0,18294883.0
5500000.0,12399772.0
5500000.0,44077249.0
5500000.0,8761608.0
5500000.0,5692941.0
5500000.0,4865000.0
5500000.0,83525626.0
5500000.0,1128468.0
5500000.0,8589831.0
5500000.0,15867314.0
5500000.0,13480196.0
5500000.0,22125102.0
5500000.0,56653.0
5500000.0,788191.0
5500000.0,28468.0
5500000.0,24956.0
5400000.0,12063897.0
5400000.0,8133256.0
5400000.0,735324.0
5300000.0,62633705.0
5300000.0,29197694.0
5250000.0,22895151.0
5250000.0,20188740.0
5250000.0,786677.0
5250000.0,20097.0
5200000.0,2000000.0
5200000.0,1695126.0
5200000.0,11633427.0
5100000.0,9709597.0
5000000.0,374890034.0
5000000.0,252500135.0
5000000.0,207039844.0
5000000.0,152925093.0
5000000.0,161921515.0
5000000.0,148806510.0
5000000.0,98677816.0
5000000.0,125010260.0
5000000.0,142817992.0
5000000.0,103300632.0
5000000.0,61220784.0
5000000.0,44793222.0
5000000.0,100486616.0
5000000.0,58978477.0
5000000.0,56868677.0
5000000.0,41833347.0
5000000.0,36010330.0
5000000.0,34872033.0
5000000.0,38102988.0
5000000.0,64200321.0
5000000.0,90904854.0
5000000.0,28200000.0
5000000.0,44115496.0
5000000.0,60611845.0
5000000.0,42844516.0
5000000.0,26024453.0
5000000.0,38359310.0
5000000.0,39719431.0
5000000.0,25861249.0
5000000.0,32144262.0
5000000.0,27342246.0
5000000.0,23047939.0
5000000.0,109252972.0
5000000.0,26853810.0
5000000.0,41824066.0
5000000.0,23551286.0
5000000.0,21277770.0
5000000.0,20659423.0
5000000.0,19438638.0
5000000.0,19421271.0
5000000.0,23745772.0
5000000.0,25032000.0
5000000.0,41598366.0
5000000.0,17768757.0
5000000.0,26517819.0
5000000.0,26078500.0
5000000.0,17499242.0
5000000.0,16017403.0
5000000.0,22059211.0
5000000.0,15126948.0
5000000.0,15000000.0
5000000.0,14843425.0
5000000.0,19600000.0
5000000.0,14343976.0
5000000.0,31149251.0
5000000.0,19720203.0
5000000.0,33649881.0
5000000.0,29832586.0
5000000.0,15318257.0
5000000.0,13099931.0
5000000.0,12961389.0
5000000.0,12947763.0
5000000.0,12592907.0
5000000.0,18945682.0
5000000.0,12232628.0
5000000.0,17329337.0
5000000.0,22113075.0
5000000.0,11017403.0
5000000.0,11016959.0
5000000.0,10751126.0
5000000.0,10732909.0
5000000.0,18528789.0
5000000.0,10537341.0
5000000.0,11869063.0
5000000.0,11792942.0
5000000.0,10182050.0
5000000.0,16628751.0
5000000.0,10206551.0
5000000.0,25913869.0
5000000.0,8000000.0
5000000.0,7100000.0
5000000.0,6755271.0
5000000.0,10601127.0
5000000.0,6653715.0
5000000.0,6157157.0
5000000.0,16515203.0
5000000.0,6590172.0
5000000.0,21340234.0
5000000.0,5502773.0
5000000.0,5380118.0
5000000.0,5476060.0
5000000.0,5288136.0
5000000.0,40311842.0
5000000.0,10676073.0
5000000.0,4816142.0
5000000.0,9371036.0
5000000.0,4414753.0
5000000.0,7951247.0
5000000.0,4815890.0
5000000.0,15220308.0
5000000.0,46263525.0
5000000.0,3707583.0
5000000.0,4620399.0
5000000.0,4267808.0
5000000.0,3807503.0
5000000.0,3474221.0
5000000.0,5438120.0
5000000.0,12905107.0
5000000.0,2821010.0
5000000.0,6656705.0
5000000.0,6205034.0
5000000.0,2368937.0
5000000.0,7847016.0
5000000.0,10727536.0
5000000.0,2080693.0
5000000.0,1526697.0
5000000.0,8655397.0
5000000.0,1050861.0
5000000.0,989319.0
5000000.0,851690.0
5000000.0,894030.0
5000000.0,648183.0
5000000.0,407488.0
5000000.0,1075009.0
5000000.0,353480.0
5000000.0,927074.0
5000000.0,249204.0
5000000.0,2015004.0
5000000.0,332120.0
5000000.0,5476793.0
5000000.0,143273.0
5000000.0,143658.0
5000000.0,282687.0
5000000.0,121016.0
5000000.0,99147.0
5000000.0,96760.0
5000000.0,67505.0
5000000.0,861325.0
5000000.0,584499.0
5000000.0,83356.0
5000000.0,8297.0
5000000.0,7556.0
5000000.0,213164.0
4900000.0,12826031.0
4900000.0,17536004.0
4900000.0,7174984.0
4900000.0,23347461.0
4900000.0,6924321.0
4900000.0,15198.0
4833610.0,34175000.0
4800000.0,82241110.0
4800000.0,4494560.0
4750000.0,4972016.0
4750000.0,3061763.0
4700000.0,8025872.0
4700000.0,1705139.0
4700000.0,239962.0
4638783.0,11000000.0
4600000.0,3479302.0
4600000.0,36751984.0
4600000.0,3099369.0
4600000.0,4880143.0
4600000.0,9261711.0
4600000.0,968805.0
4600000.0,731767.0
4500000.0,81198894.0
4500000.0,242895809.0
4500000.0,47923795.0
4500000.0,27092880.0
4500000.0,13417292.0
4500000.0,25344490.0
4500000.0,10609321.0
4500000.0,10400000.0
4500000.0,18019834.0
4500000.0,7011317.0
4500000.0,7389233.0
4500000.0,3500000.0
4500000.0,12247682.0
4500000.0,5428387.0
4500000.0,1500000.0
4500000.0,7510877.0
4500000.0,9330465.0
4500000.0,713413.0
4500000.0,2404639.0
4500000.0,1022649.0
4500000.0,281447.0
4500000.0,23471871.0
4500000.0,1217307.0
4500000.0,1027760.0
4500000.0,4548505.0
4500000.0,2481925.0
4500000.0,92723.0
4500000.0,51957.0
4500000.0,32961.0
4500000.0,8000366.0
4500000.0,11774.0
4400000.0,163281275.0
4400000.0,36145695.0
4300000.0,39374600.0
4300000.0,10158355.0
4300000.0,9791282.0
4300000.0,10212403.0
4200000.0,5835247.0
4200000.0,33913542.0
4200000.0,8078683.0
4200000.0,101740.0
4030000.0,2542264.0
4000000.0,109492484.0
4000000.0,87400000.0
4000000.0,62546695.0
4000000.0,117085297.0
4000000.0,38251425.0
4000000.0,53401938.0
4000000.0,36000000.0
4000000.0,49800000.0
4000000.0,43766463.0
4000000.0,57273049.0
4000000.0,21750000.0
4000000.0,36275469.0
4000000.0,20516795.0
4000000.0,21206861.0
4000000.0,22373378.0
4000000.0,25448707.0
4000000.0,15000000.0
4000000.0,14400000.0
4000000.0,14237880.0
4000000.0,13000774.0
4000000.0,27786849.0
4000000.0,11972798.0
4000000.0,11704768.0
4000000.0,18332244.0
4000000.0,10904495.0
4000000.0,40103262.0
4000000.0,10097096.0
4000000.0,9821335.0
4000000.0,19174817.0
4000000.0,9561231.0
4000000.0,11131455.0
4000000.0,8200000.0
4000000.0,10770993.0
4000000.0,7555256.0
4000000.0,79250193.0
4000000.0,8302995.0
4000000.0,11799060.0
4000000.0,6000000.0
4000000.0,4630045.0
4000000.0,4301000.0
4000000.0,9412015.0
4000000.0,4188034.0
4000000.0,3468572.0
4000000.0,2922988.0
4000000.0,2793776.0
4000000.0,5966671.0
4000000.0,3858964.0
4000000.0,65233793.0
4000000.0,1989035.0
4000000.0,1919197.0
4000000.0,1983596.0
4000000.0,973613.0
4000000.0,800000.0
4000000.0,4230426.0
4000000.0,2665322.0
4000000.0,563711.0
4000000.0,399793.0
4000000.0,1158877.0
4000000.0,373375.0
4000000.0,354704.0
4000000.0,302204.0
4000000.0,384244.0
4000000.0,267972.0
4000000.0,185577.0
4000000.0,953314.0
4000000.0,596335.0
4000000.0,4854356.0
4000000.0,146402.0
4000000.0,797439.0
4000000.0,38899792.0
4000000.0,120016.0
4000000.0,75078.0
4000000.0,64359.0
4000000.0,34145.0
4000000.0,679482.0
4000000.0,760678.0
4000000.0,17639.0
4000000.0,12836.0
4000000.0,47552.0
4000000.0,978527.0
4000000.0,4327.0
3900000.0,390525192.0
3900000.0,28350000.0
3900000.0,9000000.0
3800000.0,23689877.0
3800000.0,41914.0
3800000.0,340930.0
3800000.0,14873.0
3800000.0,21976.0
3768785.0,8000000.0
3750000.0,1178175.0
3750000.0,8607693.0
3750000.0,2089072.0
3750000.0,44462.0
3716946.0,5000000.0
3700000.0,2956000.0
3700000.0,13447998.0
3700000.0,3355048.0
3600000.0,44796329.0
3600000.0,320896.0
3600000.0,3868.0
3500000.0,83453539.0
3500000.0,81600000.0
3500000.0,261249383.0
3500000.0,95292744.0
3500000.0,27731527.0
3500000.0,27936778.0
3500000.0,40438974.0
3500000.0,45960255.0
3500000.0,41797509.0
3500000.0,18495444.0
3500000.0,27704111.0
3500000.0,16376066.0
3500000.0,14000000.0
3500000.0,13007551.0
3500000.0,12800000.0
3500000.0,12600000.0
3500000.0,12000000.0
3500000.0,10317779.0
3500000.0,13795053.0
3500000.0,8000000.0
3500000.0,6451628.0
3500000.0,40527719.0
3500000.0,5926177.0
3500000.0,34004262.0
3500000.0,3988612.0
3500000.0,3293258.0
3500000.0,3415542.0
3500000.0,890303.0
3500000.0,886410.0
3500000.0,2611750.0
3500000.0,615816.0
3500000.0,5706638.0
3500000.0,221096.0
3500000.0,182695.0
3500000.0,113783.0
3500000.0,96793.0
3500000.0,29233.0
3500000.0,1396395.0
3500000.0,9871.0
3450000.0,18309793.0
3400000.0,133276359.0
3400000.0,31063038.0
3400000.0,20433227.0
3400000.0,4124277.0
3400000.0,493905.0
3400000.0,11182908.0
3400000.0,12636.0
3300000.0,39948445.0
3300000.0,12405473.0
3300000.0,32059295.0
3300000.0,5422740.0
3300000.0,19875.0
3250000.0,20640209.0
3250000.0,6965361.0
3250000.0,34114067.0
3250000.0,7680.0
3200000.0,33396740.0
3200000.0,18285560.0
3200000.0,8000000.0
3200000.0,14441158.0
3200000.0,14314407.0
3200000.0,5526942.0
3200000.0,2834485.0
3200000.0,690872.0
3180000.0,10822901.0
3100000.0,71558971.0
3000000.0,141600000.0
3000000.0,177512032.0
3000000.0,73986904.0
3000000.0,91266581.0
3000000.0,124900000.0
3000000.0,87727807.0
3000000.0,38236338.0
3000000.0,33300000.0
3000000.0,32653000.0
3000000.0,27274150.0
3000000.0,55193251.0
3000000.0,27788649.0
3000000.0,58240487.0
3000000.0,21163999.0
3000000.0,21042017.0
3000000.0,20123742.0
3000000.0,19472057.0
3000000.0,19184820.0
3000000.0,24600000.0
3000000.0,22500687.0
3000000.0,17570324.0
3000000.0,17489009.0
3000000.0,68452128.0
3000000.0,15935068.0
3000000.0,15000000.0
3000000.0,17966760.0
